source,target,content,type
171024720826306442062486404252480392333,1194024309648265377,"Examine handler 8 closely! And yes, it’s more than one command to end the program",posted_in_channel
171024720826306442062486404252480392333,1194024406561869896,"Ace, that happened to me because I started my server outside of the 09b directory, it should be fixed if you restart the server while the shell is in that directory",posted_in_channel
171024720826306442062486404252480392333,1194024836163457154,"NULL should be fine, and 0 for the third argument I’m pretty sure",posted_in_channel
171024720826306442062486404252480392333,136760330411703252127363076986165217607,"No, I haven't set up waitfg yet. Is that why? I was just comparing the output of my shell to the reference shell. But if it's dependent on waitfg, then that would explain the difference. I can't believe I spent so long last night trying to debug that 😅",replied_to
171024720826306442062486404252480392333,1194024887996653569,"I had the same issue yesterday, I fixed it by making my child EXIT if the command is not valid, because my child was only returning. If you only return the child, the invalid process is added to the job list and it makes the test have too much output for some reason",posted_in_channel
171024720826306442062486404252480392333,1194025010621321226,"No idea, but no documentation online has a string literal passed in for some reason. It even takes const char* as an argument like printf does.
“Some programmers consider strncpy() to be inefficient and error prone”.
- man page for strncpy",posted_in_channel
134028280820252539168718268045295077061,1192932762009743486,Are the reading quizzes open book?,posted_in_channel
134028280820252539168718268045295077061,340078930269759384907011515814156661209,"Gotcha, so does STDERR get printed regardless of redirection unless it is explicilty stated>",replied_to
134028280820252539168718268045295077061,189294666892469755844061331029618080209,https://docs.google.com/document/d/1UY1vY4ZNeJU-8LBgqZv5r5lEtkMiM-b0dAJtieWTMFU/edit,replied_to
134028280820252539168718268045295077061,1194024309648265377,"I am struggling to get 1 2 6 for case 8, I dont know how to make the 6",posted_in_channel
134028280820252539168718268045295077061,1194025134013550693,is the midterm timed?,posted_in_channel
11065578166864826658681369852485600251,99889371177503371068131869094447894537,"heard you announced a new album, congrats",replied_to
129672536966297372181951431520120497275,1194024142513639434,"So for the ""Strings, I/O, and Environment"" section of the HW, we are supposed to be changing the code in learn_c.c, and then rerunning to answer the questions?",posted_in_channel
129672536966297372181951431520120497275,1194024338177937451,"Can someone explain why on 21, the result is different than question 10 and why?",posted_in_channel
129672536966297372181951431520120497275,1194024887996653569,I'm getting that end of file error on test 4 ? Is there something not in the instructions we're supposed to be doing?,posted_in_channel
129672536966297372181951431520120497275,1194025010621321226,"For checkpoint 4/5 I'm getting a connection refused on this command: ./slow-client.py -o tmp4p -x http://localhost:port/ -b 1 ""http://www-notls.imaal.byu.edu/cgi-bin/slowsend.cgi?obj=lyrics""",posted_in_channel
129672536966297372181951431520120497275,129672536966297372181951431520120497275,"Does this parsing look correct? Method: GET
Hostname: localhost
Port: 8080
Path: /cgi-bin/slow?sleep=1&size=4096",replied_to
234370063087405637424022219841484839715,1194024309648265377,"How do we get a 10, I cant figure out for the life of me how to get a 10 for scenerio 6",posted_in_channel
234370063087405637424022219841484839715,61793052560874397934401343675331133595,yeah its been a bit I gota check my code I'll get back to u in 5,replied_to
234370063087405637424022219841484839715,1194024338177937451,"For questions 25 and 26, my sha1sum does not start with the hints, but my output looks correct like I am getting the scripture, same thing for 26 I got the image, but the sha1sum does not match the hint",posted_in_channel
234370063087405637424022219841484839715,1211893420180897812,thanks for the tips bro,posted_in_thread
234370063087405637424022219841484839715,1194025134013550693,how many questions?,posted_in_channel
269036069944310853196977259428476535136,1223301079186276423,Thank you! I’ll take a look at my code for these things:),posted_in_thread
61793052560874397934401343675331133595,1192932762009743486,"Dono if it’ll fix it, but I had a similar problem last semester and just continuing right up until payment fixed the displayed price",posted_in_channel
61793052560874397934401343675331133595,99889371177503371068131869094447894537,"would also like this info, won't be able to sit down with the TAs before the test myself",replied_to
61793052560874397934401343675331133595,107348485964263613250601489243388282254,"Thats what I did and it is working so far. Why not, after all.",replied_to
61793052560874397934401343675331133595,1194024142513639434,"For question 8, when it says ""contains the keyword"", does that imply `man -k 'getaddrinfo'` or `man -k '^getaddrinfo$'`? (or perhaps neither)",posted_in_channel
61793052560874397934401343675331133595,125831475142104118841167596917535727369,for question 50?,replied_to
61793052560874397934401343675331133595,340078930269759384907011515814156661209,Parsesockaddr,replied_to
61793052560874397934401343675331133595,1194024189657628884,"Why isn't the level 9 password as simple as `uniq -d level9.txt`? That should output all repeated lines, and since it only outputs one line, that is the most repeated.",posted_in_channel
61793052560874397934401343675331133595,1202351746761109555,It might be worth mentioning that ChatGPT is great for figuring out how to use bash commands...,posted_in_thread
61793052560874397934401343675331133595,1194024243554431118,"Assuming we are talking about the same question, I made a new buffer `char buffer[1024]` or something like that and I believe I did it correctly (full pts. but TA's haven't graded free response yet).",posted_in_channel
