source,target,edge_type,content
106,157,posted_in_channel,I noticed that a few students I'm
106,470,posted_in_thread,No late penalty. Thanks for asking
471,110,posted_in_channel,Will the second attempt of any homework repopulate the questions with different values?
471,133,posted_in_thread,Thanks!
11,1,posted_in_channel,"For question 2 on the practice final (and the actual final), will it be necessary to write transitions to a serr state? Or is it simply implied that if a string doesn't satisfy a regular expression it will end in an error state?"
11,110,posted_in_channel,I was wondering the same thing. I feel like that one had some great examples that we could study from.
11,61,replied_to,I was wondering the same thing. I feel like that one had some great examples that we could study from.
79,1,posted_in_channel,"Hey guys, can somebody tell me where I can find the TA help hours for this class? I can't find it"
79,472,replied_to,Hi <Person>! I could help for about 30 minutes! You want to hop on a chat?
79,214,posted_in_thread,Thank you!
79,29,posted_in_channel,"Hey I just realized that my new Project-1 repo (using the link posted on Sep 15 on LearningSuite) says the due date was Sep 13, is this going to be a problem?"
79,102,replied_to,"It might be possible, but well, it may cuase a lot of unintended problems."
79,166,posted_in_thread,What do your state functions look like? Could you send a picture without the error?
79,373,posted_in_thread,"Nice, I think that's a really great way of doing it, but do you know if FSA's are allowed to return something like that? I feel like someone told me that FSA's can't return something like that, they can only return true or false"
79,36,posted_in_thread,"You can use len() on the value of the output token to know how many characters to ""remove"" or ""move past"" in the Manager FSM like this:

nextToken = lex(input)
then, use len(nextToken.value) to know how many chars to move past"
79,295,posted_in_thread,Ooh perfect! Thank you! I didn’t catch that
79,257,replied_to,I had the same issue. My code was printing the output instead of return main() as a string
79,47,posted_in_channel,My code works for all of the input files when I run them manually but fails all of the the bucket: '80' test in pytest locally and in github. I can't figure out why but the output seems to be different when I run pytest versus when manually set the file in `project2.py`. Has anybody else had this problem?
79,378,posted_in_thread,Yeah! Go ahead and post them here!
79,222,posted_in_thread,Here's the full thing
79,58,posted_in_channel,Can somebody tell me what exactly I need to output from my `project3` method?
79,78,posted_in_channel,"Is it required for the relational operator methods to return a *new* Relation, or should we make them modify / mutate the relation it is called on?"
79,91,posted_in_channel,"How do I know which node to start my traversal at in the reversed graph? Does it matter? I feel like I remember learning that the node you start at doesn't matter but I don't remember why 😅

Also, if there is a node that depends on a relation that is not produced by rules, then it doesn't matter what order we evaluate it in right?"
79,189,replied_to,It's an 'AND'
79,105,posted_in_channel,can somebody remind me what the symbols should be here? they are showing up as squares for me 😅
79,447,posted_in_thread,"So would the answer be: ""Not possible""?"
79,389,posted_in_thread,"Ah, okay that makes a lot of sense. Thank you!"
79,110,posted_in_channel,Anybody able to help me with problem 4 on HW 13?
79,135,posted_in_channel,"Someone should report Prof Goodrich to the office of inclusion for his ""anti-symmetric"" comments in class"
473,149,posted_in_channel,"I had to readjust my work schedule, I updated it on the google drive"
346,66,replied_to,I agree. All options for question 23 don't get the desired result. Performing Modus Tollens on 1 & 3 should give you ~(p ^ q) but the new fact is ~(p v q). I assume the old answer on question 25 that was changed was correctly performing De Morgan's law the value that should be in 4. The changed answer to question 25 is now the result from performing De Morgan's law on ~(p v q) which is not a fact we should have in our knowledge base.
346,110,posted_in_channel,"On 10a for question 25, it should be not p or not q, but it has and instead, which messes with question 29 if it’s not right"
346,346,replied_to,"The original error is 4 should be not (p and q), which is correct in question 23 but when you get to question 25 you don’t see question 23, so he changed question 25 to match the error in step 4, which makes 25 wrong, and if you use the incorrect conclusion in 25 then you can’t get the correct answer for 29 either"
474,29,posted_in_channel,Quick question that doesn t matter at
474,475,posted_in_thread,This is what I was wondering as well. It seems like iffy coding practice to make something private only to reach through and use it anyway. I probably won't implement mine this way if I can get away with it
474,78,posted_in_channel,Okay so has anyone else had issues with bucket 100 test 8? I'm getting tuples added to my relation that are different lengths and it's causing problems when I try and join them
